"datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count","yearMonth"
"2012-11-26 12:00:00",4,0,1,1,17.22,21.21,35,7.0015,283,"2012-11"
"2012-11-26 13:00:00",4,0,1,1,17.22,21.21,35,7.0015,280,"2012-11"
"2012-11-26 14:00:00",4,0,1,1,17.22,21.21,35,0,260,"2012-11"
"2012-11-26 15:00:00",4,0,1,1,17.22,21.21,35,6.0032,292,"2012-11"
"2012-11-26 16:00:00",4,0,1,1,18.04,21.97,30,0,395,"2012-11"
"2012-11-26 17:00:00",4,0,1,1,17.22,21.21,32,0,627,"2012-11"
"2012-11-26 18:00:00",4,0,1,1,14.76,17.425,50,11.0014,533,"2012-11"
"2012-11-26 19:00:00",4,0,1,1,13.94,18.18,53,0,365,"2012-11"
"2012-11-26 20:00:00",4,0,1,1,13.94,18.18,49,0,246,"2012-11"
"2012-11-26 21:00:00",4,0,1,1,13.94,18.18,49,0,191,"2012-11"
"2012-11-26 22:00:00",4,0,1,1,13.12,17.425,61,0,154,"2012-11"
"2012-11-26 23:00:00",4,0,1,2,13.12,16.665,66,7.0015,117,"2012-11"
"2012-11-27 00:00:00",4,0,1,2,13.12,16.665,66,6.0032,61,"2012-11"
"2012-11-27 01:00:00",4,0,1,2,13.12,16.665,70,8.9981,25,"2012-11"
"2012-11-27 02:00:00",4,0,1,2,13.12,15.91,70,11.0014,10,"2012-11"
"2012-11-27 03:00:00",4,0,1,3,13.12,16.665,70,8.9981,5,"2012-11"
"2012-11-27 04:00:00",4,0,1,3,12.3,14.395,81,12.998,6,"2012-11"
"2012-11-27 05:00:00",4,0,1,2,12.3,14.395,81,15.0013,34,"2012-11"
"2012-11-27 06:00:00",4,0,1,2,12.3,15.15,81,11.0014,137,"2012-11"
"2012-11-27 07:00:00",4,0,1,3,12.3,15.15,81,8.9981,355,"2012-11"
"2012-11-27 08:00:00",4,0,1,3,13.12,15.91,81,11.0014,642,"2012-11"
"2012-11-27 09:00:00",4,0,1,2,13.12,16.665,81,8.9981,319,"2012-11"
"2012-11-27 10:00:00",4,0,1,3,13.12,15.91,81,12.998,157,"2012-11"
"2012-11-27 11:00:00",4,0,1,3,12.3,13.635,87,19.9995,154,"2012-11"
"2012-11-27 12:00:00",4,0,1,3,11.48,12.88,87,26.0027,171,"2012-11"
"2012-11-27 13:00:00",4,0,1,3,11.48,13.635,87,16.9979,164,"2012-11"
"2012-11-27 14:00:00",4,0,1,3,11.48,12.88,87,23.9994,144,"2012-11"
"2012-11-27 15:00:00",4,0,1,2,12.3,13.635,75,19.9995,176,"2012-11"
"2012-11-27 16:00:00",4,0,1,2,12.3,13.635,75,19.9995,252,"2012-11"
"2012-11-27 17:00:00",4,0,1,2,12.3,13.635,75,26.0027,423,"2012-11"
"2012-11-27 18:00:00",4,0,1,1,10.66,11.365,81,23.9994,447,"2012-11"
"2012-11-27 19:00:00",4,0,1,1,10.66,12.88,73,19.9995,324,"2012-11"
"2012-11-27 20:00:00",4,0,1,1,10.66,11.365,75,22.0028,232,"2012-11"
"2012-11-27 21:00:00",4,0,1,1,9.84,10.605,81,19.0012,165,"2012-11"
"2012-11-27 22:00:00",4,0,1,1,9.84,12.12,81,11.0014,127,"2012-11"
"2012-11-27 23:00:00",4,0,1,2,10.66,12.12,81,16.9979,81,"2012-11"
"2012-11-28 00:00:00",4,0,1,2,10.66,12.12,75,16.9979,35,"2012-11"
"2012-11-28 01:00:00",4,0,1,2,10.66,12.88,75,15.0013,16,"2012-11"
"2012-11-28 02:00:00",4,0,1,2,10.66,12.88,75,15.0013,9,"2012-11"
"2012-11-28 03:00:00",4,0,1,2,10.66,12.88,70,15.0013,4,"2012-11"
"2012-11-28 04:00:00",4,0,1,2,10.66,12.88,70,12.998,6,"2012-11"
"2012-11-28 05:00:00",4,0,1,2,10.66,13.635,70,8.9981,34,"2012-11"
"2012-11-28 06:00:00",4,0,1,2,10.66,12.88,65,15.0013,134,"2012-11"
"2012-11-28 07:00:00",4,0,1,2,10.66,12.88,56,12.998,377,"2012-11"
"2012-11-28 08:00:00",4,0,1,1,9.84,10.605,60,19.0012,642,"2012-11"
"2012-11-28 09:00:00",4,0,1,1,11.48,13.635,52,12.998,333,"2012-11"
"2012-11-28 10:00:00",4,0,1,1,12.3,15.91,49,7.0015,186,"2012-11"
"2012-11-28 11:00:00",4,0,1,1,13.12,15.91,45,11.0014,198,"2012-11"
"2012-11-28 12:00:00",4,0,1,1,13.94,15.15,42,26.0027,253,"2012-11"
"2012-11-28 13:00:00",4,0,1,1,13.94,16.665,42,12.998,242,"2012-11"
"2012-11-28 14:00:00",4,0,1,1,14.76,16.665,40,19.9995,220,"2012-11"
"2012-11-28 15:00:00",4,0,1,1,14.76,16.665,32,22.0028,229,"2012-11"
"2012-11-28 16:00:00",4,0,1,1,14.76,16.665,29,16.9979,326,"2012-11"
"2012-11-28 17:00:00",4,0,1,1,13.94,16.665,31,8.9981,578,"2012-11"
"2012-11-28 18:00:00",4,0,1,1,13.12,15.15,33,19.0012,529,"2012-11"
"2012-11-28 19:00:00",4,0,1,1,13.12,15.91,36,11.0014,368,"2012-11"
"2012-11-28 20:00:00",4,0,1,1,13.12,16.665,36,8.9981,244,"2012-11"
"2012-11-28 21:00:00",4,0,1,1,12.3,15.15,39,11.0014,185,"2012-11"
"2012-11-28 22:00:00",4,0,1,1,11.48,13.635,45,11.0014,145,"2012-11"
"2012-11-28 23:00:00",4,0,1,1,10.66,13.635,48,8.9981,111,"2012-11"
"2012-11-29 00:00:00",4,0,1,1,9.84,12.88,56,6.0032,62,"2012-11"
"2012-11-29 01:00:00",4,0,1,1,9.02,12.88,64,6.0032,27,"2012-11"
"2012-11-29 02:00:00",4,0,1,1,9.02,13.635,64,0,12,"2012-11"
"2012-11-29 04:00:00",4,0,1,1,8.2,11.365,75,6.0032,6,"2012-11"
"2012-11-29 05:00:00",4,0,1,1,8.2,12.88,69,0,32,"2012-11"
"2012-11-29 06:00:00",4,0,1,1,9.02,13.635,69,0,113,"2012-11"
"2012-11-29 07:00:00",4,0,1,1,8.2,12.88,64,0,316,"2012-11"
"2012-11-29 08:00:00",4,0,1,1,8.2,11.365,69,7.0015,580,"2012-11"
"2012-11-29 09:00:00",4,0,1,1,9.84,14.395,60,0,336,"2012-11"
"2012-11-29 10:00:00",4,0,1,1,11.48,15.15,65,6.0032,181,"2012-11"
"2012-11-29 11:00:00",4,0,1,1,14.76,17.425,37,15.0013,205,"2012-11"
"2012-11-29 12:00:00",4,0,1,1,14.76,17.425,40,11.0014,260,"2012-11"
"2012-11-29 13:00:00",4,0,1,1,15.58,19.695,32,8.9981,257,"2012-11"
"2012-11-29 14:00:00",4,0,1,1,14.76,17.425,43,15.0013,234,"2012-11"
"2012-11-29 15:00:00",4,0,1,1,14.76,16.665,43,19.0012,252,"2012-11"
"2012-11-29 16:00:00",4,0,1,1,14.76,17.425,40,15.0013,359,"2012-11"
"2012-11-29 17:00:00",4,0,1,1,13.94,16.665,39,12.998,606,"2012-11"
"2012-11-29 18:00:00",4,0,1,1,13.12,15.91,49,11.0014,537,"2012-11"
"2012-11-29 19:00:00",4,0,1,1,12.3,14.395,52,12.998,368,"2012-11"
"2012-11-29 20:00:00",4,0,1,1,12.3,15.15,52,11.0014,243,"2012-11"
"2012-11-29 21:00:00",4,0,1,1,10.66,13.635,65,8.9981,177,"2012-11"
"2012-11-29 22:00:00",4,0,1,1,10.66,14.395,70,6.0032,137,"2012-11"
"2012-11-29 23:00:00",4,0,1,1,11.48,15.91,61,0,95,"2012-11"
"2012-11-30 00:00:00",4,0,1,1,10.66,12.88,70,11.0014,49,"2012-11"
"2012-11-30 01:00:00",4,0,1,1,9.84,12.88,70,6.0032,21,"2012-11"
"2012-11-30 02:00:00",4,0,1,1,9.84,14.395,75,0,11,"2012-11"
"2012-11-30 03:00:00",4,0,1,1,9.84,14.395,75,0,4,"2012-11"
"2012-11-30 04:00:00",4,0,1,1,9.02,13.635,75,0,6,"2012-11"
"2012-11-30 05:00:00",4,0,1,1,8.2,12.88,80,0,34,"2012-11"
"2012-11-30 06:00:00",4,0,1,1,8.2,12.88,86,0,133,"2012-11"
"2012-11-30 07:00:00",4,0,1,1,9.02,13.635,80,0,358,"2012-11"
"2012-11-30 08:00:00",4,0,1,2,9.02,12.88,80,6.0032,651,"2012-11"
"2012-11-30 09:00:00",4,0,1,1,9.84,12.88,75,6.0032,326,"2012-11"
"2012-11-30 10:00:00",4,0,1,2,12.3,16.665,65,0,169,"2012-11"
"2012-11-30 11:00:00",4,0,1,2,13.94,17.425,53,6.0032,175,"2012-11"
"2012-11-30 12:00:00",4,0,1,2,15.58,19.695,46,0,231,"2012-11"
"2012-11-30 13:00:00",4,0,1,2,16.4,20.455,40,11.0014,231,"2012-11"
"2012-11-30 14:00:00",4,0,1,2,16.4,20.455,40,7.0015,207,"2012-11"
"2012-11-30 15:00:00",4,0,1,2,17.22,21.21,38,7.0015,224,"2012-11"
"2012-11-30 16:00:00",4,0,1,1,16.4,20.455,43,8.9981,327,"2012-11"
"2012-11-30 17:00:00",4,0,1,1,14.76,17.425,50,12.998,578,"2012-11"
"2012-11-30 18:00:00",4,0,1,2,13.94,18.18,61,0,546,"2012-11"
"2012-11-30 19:00:00",4,0,1,1,13.12,17.425,66,0,366,"2012-11"
"2012-11-30 20:00:00",4,0,1,1,13.12,17.425,66,0,248,"2012-11"
"2012-11-30 21:00:00",4,0,1,1,12.3,15.91,75,6.0032,188,"2012-11"
"2012-11-30 22:00:00",4,0,1,1,12.3,16.665,75,0,151,"2012-11"
"2012-11-30 23:00:00",4,0,1,2,12.3,15.91,75,6.0032,119,"2012-11"
